Antecedent,Consequent,Support,Confidence,Lift
"+NumPullRequests, +Contributor, MajorContributor",+Coupling,0.02526542726776037,0.5613517060367454,1.5462173141021085
"MinorContributor, +NumPullRequests, +Contributor",+Coupling,0.031939870941067025,0.3114022458969191,0.8577430852674393
"HighHunksCount, +Contributor","+Size, +Coupling",0.03399241003529186,0.4148495224364751,1.649581616400712
"LowChangeSet, +Contributor","+Size, +Coupling",0.029030876685223195,0.37641202374114496,1.4967411578752907
"MajorContributor, +Contributor","+Size, +Coupling",0.051180579140886875,0.4896863520768579,1.947158091069044
"+WordsPerComment, +WordsInDiscussion, +Contributor",+Coupling,0.0318955715361557,0.43795620437956206,1.2063301113149079
"-WordsPerComment, +WordsInDiscussion, +Contributor",+Coupling,0.023434385198092173,0.3889705882352941,1.0714014970260455
"+WordsInDiscussion, HighChangeSet, +Contributor",+Coupling,0.017114336764076137,0.34951749095295537,0.9627297651031113
"+WordsInDiscussion, HighCodeChurn, +Contributor",+Coupling,0.017867426647568702,0.4094754653130288,1.1278812326715866
"+WordsInDiscussion, HighHunksCount, +Contributor",+Coupling,0.016981438549342153,0.5376344086021505,1.4808891151446448
"+WordsInDiscussion, MajorContributor, +Contributor",+Coupling,0.024364672701230047,0.5549949545913219,1.5287079362189422
"+WordsInDiscussion, +Contributor, MinorContributor",+Coupling,0.03322455368349552,0.34700801974090073,0.9558175427020882
"+WordsPerComment, HighChangeSet, +Contributor",+Coupling,0.01015933019299774,0.38095238095238093,1.0493157158739197
"+WordsPerComment, HighCodeChurn, +Contributor",+Coupling,0.010528491900592135,0.4706270627062706,1.2963204796848349
"+WordsPerComment, MajorContributor, +Contributor",+Coupling,0.013570384371169947,0.5834920634920635,1.607201904813554
"+WordsPerComment, MinorContributor, +Contributor",+Coupling,0.01832518716498575,0.3696753053321418,1.018253532595704
"-WordsPerComment, MinorContributor, +Contributor",+Coupling,0.014338240722966288,0.33505866114561766,0.9229035870593987
"HighChangeSet, MajorContributor, +Contributor",+Coupling,0.011606444086767767,0.4692537313432835,1.292537701956337
"HighCodeChurn, +Contributor, MajorContributor",+Coupling,0.015401426440838145,0.5097751710654936,1.4041521337235132
"HighHunksCount, LowChangeSet, +Contributor",+Coupling,0.01082382126666765,0.5660231660231659,1.559084634599155
"HighHunksCount, MajorContributor, +Contributor",+Coupling,0.028130122118692872,0.6080434088732845,1.6748274502687586
"MinorContributor, HighHunksCount, +Contributor",+Coupling,0.015061797669851301,0.42218543046357615,1.1628902438958693
"LowCodeChurn, LowChangeSet, +Contributor",+Coupling,0.0239659780570281,0.4045363908275174,1.114276780412849
"LowChangeSet, MajorContributor, +Contributor",+Coupling,0.016376013348887348,0.6428985507246378,1.770834326593313
"MinorContributor, LowChangeSet, +Contributor",+Coupling,0.019166875858300972,0.37106918238993714,1.0220929024903984
"LowCodeChurn, MajorContributor, +Contributor",+Coupling,0.011709809364894198,0.5676449534717252,1.563551773125303
"LowCodeChurn, MinorContributor, +Contributor",+Coupling,0.0216476425333353,0.30688716767845925,0.8453065111182356
"+WordsInDiscussion, +NumPullRequests, +Contributor",+Size,0.04050442255725698,0.3952449567723343,0.9591623205611428
"+WordsPerComment, +NumPullRequests, +Contributor",+Size,0.02127848082574091,0.3933933933933934,0.9546690315342219
"-WordsPerComment, +NumPullRequests, +Contributor",+Size,0.016863306802911947,0.3944732297063903,0.9572895287374206
"HighHunksCount, +NumPullRequests, +Contributor",+Size,0.018339953633289528,0.5529830810329476,1.3419539608196174
"LowChangeSet, +NumPullRequests, +Contributor",+Size,0.014279174849751185,0.5780035863717873,1.4026725748112883
"LowCodeChurn, +NumPullRequests, +Contributor",+Size,0.014042911356890772,0.4673218673218673,1.1340752589731304
"+NumPullRequests, +Contributor, MajorContributor",+Size,0.02947387073433647,0.6548556430446195,1.5891736186707046
