Antecedent,Consequent,Support,Confidence,Lift
"+WordsPerComment, +WordsInDiscussion, +Contributor",+Size,0.010759829968119023,0.54,1.560506717850288
"HighHunksCount, LowChangeSet, +Contributor",+Size,0.026700318809776833,0.7821011673151751,2.2601372696923754
"LowCodeChurn, HighHunksCount, +Contributor",+Size,0.018065887353878853,0.7472527472527473,2.1594313555925844
"HighHunksCount, MajorContributor, +Contributor",+Size,0.053400637619553666,0.551440329218107,1.5935672930341305
"MinorContributor, HighHunksCount, +Contributor",+Size,0.013416578108395324,0.4469026548672566,1.2914714724916345
"LowCodeChurn, LowChangeSet, +Contributor",+Size,0.05804994686503719,0.60778859527121,1.756404048062061
"LowChangeSet, MajorContributor, +Contributor",+Size,0.04768862911795962,0.8777506112469438,2.5365476397186155
"MinorContributor, LowChangeSet, +Contributor",+Size,0.028692879914984058,0.4194174757281553,1.2120440526992526
"LowCodeChurn, MajorContributor, +Contributor",+Size,0.03679596174282678,0.8293413173652694,2.396653142850575
"LowCodeChurn, MinorContributor, +Contributor",+Size,0.03201381509032944,0.3707692307692308,1.071459028495497
"HighHunksCount, LowChangeSet, +Contributor",-Cohesion,0.013416578108395324,0.3929961089494164,3.0689571661527038
"LowChangeSet, MajorContributor, +Contributor",-Cohesion,0.020456960680127523,0.37652811735941316,2.9403565015369937
"HighHunksCount, HighChangeSet, +Contributor",-Complexity,0.02085547290116897,0.5567375886524822,3.957620932366276
"HighChangeSet, MajorContributor, +Contributor",-Complexity,0.03467056323060574,0.41362916006339145,2.9403213569001045
"HighHunksCount, HighCodeChurn, +Contributor",-Complexity,0.02085547290116897,0.5567375886524822,3.957620932366276
"HighCodeChurn, +Contributor, MajorContributor",-Complexity,0.03467056323060574,0.4292763157894737,3.0515506187565227
"HighHunksCount, MajorContributor, +Contributor",-Complexity,0.03294367693942614,0.3401920438957476,2.4182867860691104
"HighHunksCount, HighChangeSet, +Contributor",-Size,0.022582359192348564,0.6028368794326241,4.241267316232517
"HighChangeSet, MajorContributor, +Contributor",-Size,0.03480340063761955,0.4152139461172742,2.9212435386643363
"HighHunksCount, HighCodeChurn, +Contributor",-Size,0.022582359192348564,0.6028368794326241,4.241267316232517
"HighCodeChurn, +Contributor, MajorContributor",-Size,0.03480340063761955,0.4309210526315789,3.031751106738809
"HighHunksCount, MajorContributor, +Contributor",-Size,0.03134962805526036,0.3237311385459534,2.277614963527044
"ExtractionRefactoring, MajorContributor","+Size, +Coupling",0.01248671625929862,0.42533936651583715,2.527193963008068
"HighHunksCount, LowChangeSet","+Size, +Coupling",0.031615302869287994,0.41901408450704225,2.4896117033693876
